date,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WSF2,WSF5
2020-12-03,9.483333333333333,9.523809523809524e-05,0.0,0.0,41.0,47.523809523809526,30.19047619047619,16.216666666666665,21.349999999999998
2020-12-04,11.016666666666666,0.0015094339622641509,0.0,0.0,47.0,54.04761904761905,35.857142857142854,20.816666666666666,27.55
2020-12-05,15.133333333333333,0.5549999999999999,0.12903225806451613,0.08113207547169811,43.0,54.42857142857143,37.76190476190476,29.866666666666664,45.666666666666664
2020-12-06,15.5,1.6596190476190475,1.488888888888889,1.426865671641791,34.0,40.2,30.6,25.983333333333334,39.03333333333333
2020-12-07,8.616666666666667,0.0,0.0,1.0145454545454544,30.0,36.7,24.3,17.183333333333334,22.166666666666668
2020-12-08,10.333333333333334,0.004803921568627451,0.049999999999999996,0.7677966101694915,29.0,33.285714285714285,24.571428571428573,17.333333333333332,23.28333333333333
2020-12-09,4.816666666666666,0.000679611650485437,0.008433734939759036,0.7107142857142856,29.0,34.35,19.75,11.049999999999999,13.733333333333334
2020-12-10,6.683333333333334,0.0,0.0,0.6448275862068965,38.0,40.19047619047619,25.333333333333332,20.0,27.816666666666666
2020-12-11,6.683333333333334,0.0,0.0,0.4788461538461538,39.0,47.42857142857143,24.428571428571427,19.183333333333334,25.833333333333332
2020-12-12,4.466666666666667,0.044423076923076926,0.0,0.37450980392156863,42.0,49.0,29.75,13.35,16.866666666666667
2020-12-13,5.816666666666666,0.364952380952381,0.0,0.10754716981132076,47.0,52.904761904761905,35.04761904761905,16.183333333333334,21.666666666666668
2020-12-14,5.166666666666667,0.006138613861386139,0.005063291139240506,0.0,38.0,48.714285714285715,30.80952380952381,14.733333333333334,19.083333333333332
2020-12-15,11.283333333333333,0.057961165048543685,0.007462686567164179,0.0,33.0,37.476190476190474,25.714285714285715,21.650000000000002,28.7
2020-12-16,8.799999999999999,0.0030693069306930694,0.0225,0.0,22.0,31.476190476190474,15.619047619047619,19.733333333333334,26.599999999999998
2020-12-17,16.98,0.8915957446808511,9.681609195402299,9.728,26.0,30.38095238095238,17.571428571428573,28.46666666666667,47.300000000000004
2020-12-18,7.45,0.18752808988764047,2.169736842105263,10.312857142857142,25.0,28.428571428571427,17.761904761904763,14.700000000000001,19.5
2020-12-19,2.85,0.004356435643564357,0.016049382716049384,9.237037037037037,23.0,30.25,9.4,9.5,11.049999999999999
2020-12-20,2.316666666666667,0.006,0.04578313253012048,8.396296296296295,29.0,33.666666666666664,14.952380952380953,7.8500000000000005,10.033333333333333
2020-12-21,3.733333333333333,0.043838383838383836,0.4346666666666667,8.066129032258065,33.0,35.714285714285715,21.19047619047619,11.516666666666666,14.516666666666666
2020-12-22,9.466666666666667,0.0,0.0,6.823529411764706,38.0,40.0,26.428571428571427,21.5,28.583333333333332
2020-12-23,7.433333333333334,0.0,0.0,6.088679245283019,35.0,41.04761904761905,25.333333333333332,18.633333333333333,25.133333333333336
2020-12-24,11.466666666666667,0.0001941747572815534,0.0,5.188679245283019,39.0,48.095238095238095,25.19047619047619,23.983333333333334,32.88333333333333
2020-12-25,17.150000000000002,0.8456,0.0,0.20909090909090908,53.0,59.76190476190476,37.666666666666664,34.03333333333333,47.199999999999996
2020-12-26,13.35,1.0113131313131314,0.0,0.0,36.0,51.9,28.85,26.133333333333336,34.18333333333333
2020-12-27,6.033333333333334,0.0,0.0,0.0,31.0,36.61904761904762,22.38095238095238,13.25,17.400000000000002
2020-12-28,7.233333333333333,0.0,0.0,0.0,37.0,44.45,22.75,18.866666666666667,27.03333333333333
2020-12-29,13.083333333333334,9.80392156862745e-05,0.0,0.0,37.0,45.0,26.333333333333332,28.8,41.1
2020-12-30,9.799999999999999,0.0,0.0,0.0,28.0,38.76190476190476,19.285714285714285,22.25,29.683333333333334
2020-12-31,11.4,0.10305555555555557,0.0,0.0,42.0,45.05,24.9,23.150000000000002,30.833333333333332
2021-01-01,3.6999999999999997,0.009528301886792453,0.0037974683544303796,0.0,34.0,41.333333333333336,24.0,12.733333333333334,16.366666666666667
2021-01-02,11.049999999999999,0.44317307692307695,0.35522388059701493,0.21379310344827587,39.0,42.9,28.3,23.150000000000002,32.03333333333333
2021-01-03,6.183333333333334,0.05040404040404041,0.014492753623188406,0.0,33.0,39.76190476190476,26.571428571428573,13.549999999999999,18.183333333333334
2021-01-04,8.233333333333333,0.04533980582524272,0.46447368421052626,0.48095238095238096,34.0,37.76190476190476,29.238095238095237,14.366666666666667,19.866666666666667
2021-01-05,8.716666666666667,0.009716981132075472,0.10493827160493827,0.14285714285714285,32.0,36.19047619047619,29.571428571428573,14.033333333333333,18.483333333333334
2021-01-06,10.516666666666667,0.022735849056603776,0.21282051282051284,0.19999999999999998,33.0,36.57142857142857,29.61904761904762,18.0,24.983333333333334
2021-01-07,10.616666666666667,0.0,0.0,0.008620689655172414,34.0,40.42857142857143,29.095238095238095,17.366666666666667,23.183333333333334
2021-01-08,8.033333333333333,0.0,0.0,0.0,32.0,41.6,22.3,15.883333333333333,22.21666666666667
2021-01-09,8.483333333333333,0.0,0.0,0.0,29.0,37.89473684210526,21.94736842105263,15.700000000000001,20.683333333333334
2021-01-10,6.75,0.0,0.0,0.0,33.0,38.666666666666664,22.857142857142858,13.916666666666666,18.900000000000002
2021-01-11,3.3666666666666667,0.0,0.0,0.0,31.0,38.04761904761905,18.523809523809526,9.65,12.166666666666666
2021-01-12,5.533333333333334,0.0,0.0,0.0,33.0,38.714285714285715,21.047619047619047,15.216666666666669,21.116666666666664
2021-01-13,4.3999999999999995,0.0,0.0,0.0,35.0,41.42857142857143,24.333333333333332,10.733333333333334,14.183333333333332
2021-01-14,3.016666666666667,0.006470588235294118,0.0,0.0,35.0,40.85,27.25,8.85,11.1
2021-01-15,5.366666666666667,0.08672897196261682,0.0,0.0,36.0,41.9,29.8,14.066666666666668,18.566666666666666
2021-01-16,15.12,0.6080555555555556,0.0,0.0,42.0,48.31578947368421,33.0,33.980000000000004,44.239999999999995
2021-01-17,16.619999999999997,0.7158823529411764,0.0,0.0,39.0,47.95,34.65,29.400000000000002,39.800000000000004
2021-01-18,12.283333333333333,0.0,0.0,0.0,40.0,44.65,33.1,22.433333333333334,31.366666666666664
2021-01-19,8.566666666666666,0.0,0.0,0.0,33.0,42.75,24.55,17.066666666666666,23.150000000000002
2021-01-20,8.116666666666667,0.0027884615384615383,0.018823529411764708,0.010000000000000002,34.0,39.523809523809526,25.142857142857142,21.45,29.016666666666666
2021-01-21,5.633333333333333,0.00019047619047619048,0.009876543209876543,0.0,26.0,34.857142857142854,19.238095238095237,16.183333333333334,21.833333333333332
2021-01-22,6.55,0.002380952380952381,0.05060240963855422,0.02413793103448276,35.0,39.04761904761905,22.857142857142858,16.400000000000002,21.46666666666667
2021-01-23,14.766666666666666,0.002666666666666667,0.030952380952380953,0.1631578947368421,31.0,38.714285714285715,21.428571428571427,26.650000000000002,38.31666666666667
2021-01-24,17.650000000000002,0.0,0.003529411764705883,0.0,22.0,31.047619047619047,14.952380952380953,30.066666666666666,42.5
2021-01-25,10.549999999999999,0.0,0.0,0.0,26.0,33.76190476190476,16.61904761904762,19.816666666666666,26.7
2021-01-26,5.633333333333333,0.013942307692307691,0.128,0.12962962962962962,28.0,36.142857142857146,16.761904761904763,12.383333333333333,15.916666666666666
2021-01-27,6.116666666666667,0.25854368932038835,3.4292134831460674,3.5123287671232872,30.0,36.42857142857143,24.38095238095238,10.716666666666667,13.583333333333334
2021-01-28,11.783333333333333,0.02715686274509804,0.2197674418604651,2.174576271186441,31.0,34.142857142857146,22.666666666666668,25.45,35.0
2021-01-29,16.583333333333332,0.0271,0.31724137931034485,2.2467741935483874,15.0,25.857142857142858,6.619047619047619,27.53333333333333,37.31666666666667
2021-01-30,10.1,0.0003883495145631068,0.01020408163265306,1.9481481481481482,13.0,18.857142857142858,5.571428571428571,17.849999999999998,23.983333333333334
2021-01-31,3.1333333333333333,0.000196078431372549,0.0,1.8849056603773586,14.0,22.428571428571427,2.8095238095238093,9.966666666666667,12.850000000000001
2021-02-01,14.983333333333334,0.08885714285714286,0.45052631578947366,2.394642857142857,27.0,29.285714285714285,10.238095238095237,30.166666666666668,41.81666666666667
2021-02-02,15.516666666666666,1.2653684210526315,8.642307692307693,9.565625,32.0,35.57142857142857,25.714285714285715,29.150000000000002,41.050000000000004
2021-02-03,8.533333333333333,0.053894736842105266,0.23333333333333334,8.125862068965517,31.0,35.285714285714285,28.428571428571427,14.549999999999999,18.849999999999998
2021-02-04,6.933333333333334,0.007959183673469388,0.1211764705882353,7.338461538461539,33.0,37.85,26.3,15.916666666666666,20.633333333333333
2021-02-05,4.566666666666666,0.0015463917525773195,0.0056179775280898875,7.195918367346939,32.0,40.5,19.85,15.216666666666667,20.383333333333336
2021-02-06,10.200000000000001,0.00787878787878788,0.014457831325301207,6.0062500000000005,36.0,42.285714285714285,23.761904761904763,26.516666666666666,35.699999999999996
2021-02-07,6.3,0.0446078431372549,0.3193877551020408,6.09375,32.0,38.55,22.15,15.366666666666667,20.483333333333334
2021-02-08,8.233333333333333,0.43090909090909085,5.41046511627907,10.98688524590164,25.0,32.714285714285715,14.3,19.849999999999998,27.849999999999998
2021-02-09,4.166666666666667,0.014313725490196078,0.12040816326530612,10.854545454545455,24.0,28.142857142857142,12.6,10.533333333333333,13.916666666666666
2021-02-10,6.583333333333333,0.1572,2.363953488372093,11.823636363636362,25.0,29.333333333333332,10.523809523809524,16.55,22.150000000000002
2021-02-11,6.716666666666666,0.000196078431372549,0.0,11.227659574468086,25.0,31.571428571428573,14.1,17.849999999999998,24.333333333333332
2021-02-12,8.333333333333334,0.0,0.0,10.545652173913044,19.0,29.2,9.9,19.183333333333334,25.96666666666667
2021-02-13,6.216666666666666,0.0,0.0,10.075555555555555,23.0,27.842105263157894,13.368421052631579,12.883333333333333,17.21666666666667
2021-02-14,3.8000000000000003,9.900990099009902e-05,0.0,9.795652173913044,29.0,31.95,21.263157894736842,10.433333333333332,13.35
2021-02-15,6.966666666666666,0.0024271844660194173,0.0,9.863999999999999,31.0,33.9,26.3,13.583333333333334,17.516666666666666
2021-02-16,8.549999999999999,0.46131313131313134,0.0,7.698039215686275,33.0,39.857142857142854,28.666666666666668,23.983333333333334,32.21666666666667
2021-02-17,11.1,0.28541666666666665,0.0,6.1579999999999995,29.0,39.0,20.857142857142858,24.46666666666667,34.550000000000004
2021-02-18,5.516666666666667,0.0038,0.03297872340425532,6.061702127659574,27.0,30.857142857142858,20.19047619047619,13.100000000000001,17.333333333333332
2021-02-19,8.466666666666667,0.11788888888888888,1.23125,7.186792452830188,28.0,30.571428571428573,24.428571428571427,14.216666666666667,19.633333333333333
2021-02-20,9.133333333333333,0.25340425531914895,3.679746835443038,10.395081967213114,27.0,31.857142857142858,23.571428571428573,19.483333333333334,27.333333333333332
2021-02-21,7.233333333333333,0.00030000000000000003,0.00425531914893617,9.904166666666667,26.0,33.61904761904762,15.428571428571429,18.0,24.5
2021-02-22,8.35,0.01884615384615385,0.0,9.003703703703703,29.0,37.23809523809524,11.523809523809524,22.133333333333336,29.866666666666664
2021-02-23,9.966666666666667,0.1984313725490196,0.0,7.139583333333333,38.0,42.714285714285715,24.333333333333332,17.849999999999998,23.95
2021-02-24,11.583333333333334,0.0001941747572815534,0.0,6.0062500000000005,42.0,47.666666666666664,29.952380952380953,21.483333333333334,29.833333333333332
2021-02-25,15.233333333333334,0.0005825242718446601,0.0,4.889583333333333,44.0,48.42857142857143,31.38095238095238,28.833333333333332,39.31666666666667
2021-02-26,6.45,0.0,0.0,4.189130434782609,33.0,42.333333333333336,21.38095238095238,15.366666666666667,20.933333333333334
2021-02-27,8.166666666666666,0.0302,0.07108433734939759,3.7333333333333334,35.0,43.3,25.4,17.05,23.133333333333336
2021-02-28,5.166666666666667,0.2125242718446602,0.11290322580645161,3.2096153846153848,40.0,43.85,28.8,12.366666666666667,16.7
2021-03-01,12.799999999999999,0.2066666666666667,0.0,2.9622641509433962,39.0,44.4,29.75,40.21666666666667,54.199999999999996
2021-03-02,21.116666666666667,0.031919191919191924,0.007246376811594203,2.4019607843137254,23.0,38.23809523809524,11.80952380952381,36.516666666666666,53.68333333333334
2021-03-03,9.799999999999999,0.0,0.0,2.2,33.0,38.04761904761905,16.6,18.0,24.349999999999998
2021-03-04,13.283333333333333,0.0,0.0,1.9166666666666667,39.0,43.23809523809524,26.333333333333332,27.71666666666667,38.13333333333333
2021-03-05,15.65,0.0,0.0,1.8063829787234045,29.0,36.04761904761905,20.857142857142858,25.833333333333332,37.75
2021-03-06,10.133333333333333,0.0,0.0,1.5916666666666668,29.0,33.95,17.85,19.983333333333334,25.166666666666668
2021-03-07,7.766666666666667,0.0,0.0,1.48125,29.0,35.38095238095238,17.61904761904762,16.066666666666666,20.966666666666665
2021-03-08,5.916666666666667,0.0,0.0,1.4634615384615384,32.0,37.76190476190476,19.0,12.233333333333334,16.333333333333332
2021-03-09,10.049999999999999,0.0,0.0,1.1137254901960785,45.0,49.333333333333336,25.571428571428573,21.45,29.066666666666666
2021-03-10,6.216666666666666,0.0,0.0,0.7823529411764706,43.0,55.38095238095238,26.095238095238095,15.883333333333333,20.660000000000004
2021-03-11,11.549999999999999,0.00027272727272727274,0.0,0.5018518518518519,50.0,61.666666666666664,30.761904761904763,24.016666666666666,32.65
2021-03-12,14.316666666666668,0.0,0.0,0.16153846153846155,59.0,67.42857142857143,41.666666666666664,33.88333333333333,48.916666666666664
2021-03-13,15.4,0.0,0.0,0.09183673469387756,44.0,55.3,29.0,33.333333333333336,45.18333333333334
2021-03-14,15.166666666666666,9.345794392523364e-05,0.0019047619047619048,0.06862745098039216,41.0,46.65,26.0,34.56666666666667,47.36666666666667
2021-03-15,17.0,0.002336448598130841,0.01666666666666667,0.024999999999999998,24.0,37.857142857142854,14.095238095238095,28.76666666666667,39.949999999999996
2021-03-16,6.45,0.0,0.0,0.018867924528301886,26.0,33.57142857142857,13.80952380952381,14.25,18.666666666666668
